0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.755181 0.298699 0.727154 0.932284 0.900739 0.500874 0.237015 0.199611 0.005075 0.825200 0.035503 0.616290 0.641037 0.564638 0.856972 0.636949 0.628572 0.813650 0.317813 0.234655 0.576613 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.392558 0.597082 0.684217 0.177103 0.602040 0.773720 0.304731 0.298871 0.504201 0.588185 0.835892 0.611215 0.815836 0.529135 0.878142 0.677762 0.289413 0.562119 0.756762 0.121523 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.763108 0.496510 0.560656 0.375874 0.424687 0.524267 0.953256 0.366090 0.235505 0.378527 0.140728 0.209886 0.179193 0.839667 0.993951 0.068974 0.439295 0.869839 0.292152 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.848794 0.317861 0.729581 0.245874 0.274633 0.504325 0.052370 0.088377 0.073752 0.781984 0.160358 0.113336 0.418933 0.788930 0.926986 0.736746 0.023585 0.503599 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.672477 0.045215 0.878426 0.187427 0.949417 0.874404 0.469787 0.429961 0.714232 0.223843 0.197972 0.558347 0.927416 0.961766 0.387219 0.935500 0.511641 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.395794 0.534005 0.766216 0.126049 0.877088 0.774232 0.629440 0.549565 0.819447 0.507866 0.736992 0.768864 0.382270 0.206778 0.198826 0.096502 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.709583 0.730805 0.086693 0.096944 0.754387 0.394962 0.997836 0.662768 0.417674 0.936727 0.763521 0.865697 0.866109 0.903699 0.610660 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.708317 0.980470 0.354996 0.790298 0.080505 0.560188 0.752314 0.033687 0.826344 0.119058 0.092414 0.768814 0.785193 0.931518 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.298353 0.303909 0.773529 0.049493 0.988896 0.638402 0.776206 0.900016 0.031196 0.056943 0.283777 0.004260 0.054853 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.577382 0.941403 0.711238 0.425271 0.774638 0.974381 0.800666 0.698939 0.784064 0.889781 0.599628 0.875889 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.296718 0.300323 0.717104 0.762691 0.260807 0.046407 0.610309 0.503880 0.629300 0.450231 0.085877 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.407058 0.720157 0.551453 0.822945 0.733666 0.651100 0.995403 0.882502 0.103644 0.084790 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.747627 0.847888 0.833235 0.263143 0.375396 0.924302 0.809683 0.089115 0.900688 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013510 0.099647 0.172458 0.148836 0.452543 0.089387 0.397499 0.224372 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.883273 0.820009 0.515516 0.527507 0.091067 0.546540 0.713719 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.366743 0.058727 0.942469 0.666135 0.839104 0.477900 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.515349 0.720177 0.384332 0.611851 0.150798 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.820033 0.877176 0.081981 0.100034 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.442646 0.122882 0.706571 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.569427 0.729614 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.521548 
