32
0.003677 0.407425 0.535937 1.079705 0.532540 1.120482 1.490079 1.450458 2.627517 2.379283 2.663458 3.349133 3.358350 3.137216 3.743036 2.690026 3.423297 3.248383 1.661013 3.568000 3.275135 3.616985 2.724279 3.959984 3.309051 2.666728 3.427003 2.889467 2.931687 3.789811 2.972827 2.052451 
0.009553 0.317065 0.406685 0.866306 0.501808 0.783436 1.346972 1.192986 1.929687 1.666698 1.887815 2.935653 2.563132 2.726256 3.143597 2.501331 2.648305 2.355258 1.503768 2.067678 2.950469 2.665575 2.556967 2.908426 2.530336 2.320562 2.946943 2.662606 3.052204 3.264058 2.088226 1.809980 
0.046877 0.682011 0.787427 1.812958 1.336707 1.791449 1.827634 1.814696 3.186261 2.063691 3.030222 3.728060 4.477986 4.001211 4.616645 3.175821 4.070558 4.203913 2.291985 3.326736 4.122990 4.721444 3.804304 5.200293 4.260599 3.764299 4.359023 4.316606 3.469547 4.414718 4.181746 2.814724 
0.012573 0.629108 0.730679 1.554798 1.018599 2.212346 1.760692 1.345387 2.677443 2.484592 3.119714 3.706286 4.399157 4.135810 4.650965 4.284766 3.365325 4.942671 2.848774 4.631562 4.341072 4.608535 3.767959 4.676276 3.671600 3.500640 4.707110 5.178452 4.094579 4.518432 4.437311 3.114184 
0.054818 0.634432 0.715979 1.564946 1.576761 1.857362 0.900061 2.146405 3.128252 2.103524 3.059530 3.376942 3.447632 3.557727 4.350876 3.454533 4.039326 3.971379 3.273370 3.859208 4.063237 4.525016 2.680757 4.799931 3.225353 3.521823 3.438111 4.664017 4.120657 4.474422 3.421844 2.986703 
0.027854 0.316169 0.412716 1.026320 0.767523 1.011296 1.467832 1.467038 2.195546 0.797883 1.846737 3.183153 3.100648 3.434113 3.609188 3.600403 3.240000 3.404169 1.745325 3.204115 4.462248 3.612722 2.839738 4.343195 3.000161 2.723167 3.683901 4.470946 3.536663 3.652001 4.131546 2.607323 
0.000663 0.420827 0.486052 1.084514 0.539501 1.122654 1.174670 0.615850 1.269391 1.317794 1.922532 2.402549 2.837594 2.643640 3.418106 3.354263 2.931799 4.093896 2.386118 3.612612 4.043999 3.711116 3.401707 4.207250 3.331187 3.059390 4.097602 4.290149 3.847486 3.211844 3.176732 2.377367 
0.041968 0.418931 0.438334 1.648377 1.334003 2.158470 1.947943 1.383989 2.938172 1.870715 2.542087 2.653299 3.574931 2.262117 3.606362 2.951950 2.649985 4.899321 3.113638 3.682021 3.560461 5.017025 3.312614 5.055655 3.804693 2.901990 4.978100 5.612068 4.905374 4.712859 4.665024 3.975897 
0.035890 0.404864 0.510008 1.631668 1.357438 2.108067 2.028791 2.407992 3.713439 1.930732 2.291231 3.484184 3.784944 3.513436 4.547833 3.793574 3.863301 4.567270 3.974770 5.025581 5.212801 5.874904 4.099913 5.744688 5.082602 3.213305 6.300193 6.421406 5.548901 6.034795 4.940199 4.768778 
0.021619 0.477067 0.536580 0.888058 0.783066 1.439410 1.491858 1.253561 2.486876 2.379048 2.810718 3.088457 3.615742 3.193482 4.094934 3.065191 3.846903 5.005419 3.996822 5.296375 5.165771 7.101981 3.788874 7.174581 5.505590 4.420841 6.884166 5.107542 5.028762 6.304744 5.517840 4.057307 
0.005173 0.219623 0.281999 0.860483 0.564526 1.315709 1.338734 1.231117 2.446475 2.406169 2.353452 3.415185 3.454299 3.857121 5.477355 4.272836 4.305380 5.838744 4.005348 6.404447 6.198167 7.557349 5.224432 7.916791 6.944632 5.617397 8.655269 7.226963 6.948892 7.810359 6.584474 5.940403 
0.052357 0.869228 0.948374 1.854568 1.435648 1.940951 1.745483 1.459102 2.868292 2.561970 3.615759 3.878651 4.546212 3.877713 5.112968 4.050294 4.610224 5.800499 4.003605 5.058537 5.945282 7.840952 5.362842 8.959559 6.839373 6.265741 7.126557 7.308800 6.850309 7.632493 6.384991 4.997788 
0.044769 0.358366 0.388312 1.625383 1.403659 2.160897 1.848248 1.730587 3.466904 2.245243 3.100442 3.902602 4.490498 3.536658 5.803759 3.909573 4.493269 5.419487 3.359896 4.193398 5.578161 6.713349 5.179102 7.898916 6.677941 6.438549 7.565840 7.405617 7.421492 7.267228 5.475035 5.207544 
0.055005 0.566861 0.601292 1.625626 1.439533 1.409148 0.852101 1.655919 2.590789 1.820433 2.071539 2.628381 2.588941 3.743654 3.759327 3.140730 3.206090 3.728488 3.704606 4.737463 4.522243 6.331918 4.510496 7.121808 7.055502 6.266949 7.117610 6.360753 5.592240 6.712898 5.279154 5.612765 
0.056218 0.496415 0.513020 1.546318 1.533107 2.178463 1.873489 1.762727 3.464891 2.030651 2.620835 2.729489 3.693206 2.910150 4.101662 2.994173 3.643268 4.542312 3.985085 4.049507 5.239983 6.636570 5.218497 7.051962 6.687610 5.608407 7.350310 7.908780 7.360298 7.113687 6.393099 5.374684 
0.010490 0.558770 0.695476 1.508664 0.960648 1.587063 1.817089 1.865431 2.825585 2.045954 2.420172 2.958807 3.258861 3.089035 3.796957 3.540374 3.757743 3.986009 3.604448 4.614254 5.559114 6.194750 5.096540 6.207036 5.729565 5.862857 7.823935 7.146578 7.217592 6.439004 5.133240 4.820854 
0.004055 0.233122 0.324455 1.231141 0.724742 1.754323 2.271284 1.650577 3.089617 2.375696 2.700768 3.919223 4.063754 3.688993 4.745716 3.918344 3.825720 5.191905 3.527694 5.274835 5.525226 6.809536 4.689044 7.170856 7.040584 5.302897 7.947633 7.435415 8.586773 8.625942 7.267596 6.657892 
0.024259 0.397621 0.488104 1.193300 0.898397 1.130620 1.036819 1.659057 2.398707 1.609867 1.729678 2.756953 2.626926 3.779658 3.704954 3.597040 3.431365 4.543800 4.038322 5.403331 5.360853 6.281350 5.069640 7.210264 6.873402 5.873158 8.218074 7.991683 7.654741 7.809468 7.169375 5.841907 
0.051656 0.566517 0.669541 2.133206 1.529978 1.811821 1.633685 2.128863 3.295324 2.040679 2.664353 3.425133 3.941686 3.899129 4.693135 3.243601 4.204200 5.385113 4.041880 4.856681 5.146908 7.093343 5.074473 7.188328 6.929734 5.923385 8.166068 7.746897 8.187406 8.821839 7.306176 6.360462 
0.039765 0.432968 0.515376 1.568811 1.144688 1.236359 1.350833 1.696809 2.524787 1.621525 2.362311 3.434791 3.460809 4.195353 4.765777 3.718459 4.002444 5.068426 3.948393 5.215900 5.096371 7.021275 4.926240 8.778052 7.683517 6.851461 8.899567 7.749485 8.383740 9.834056 7.591723 7.192367 
0.052004 0.531322 0.587573 2.036964 1.665596 2.483441 2.245380 2.138844 4.135134 2.576652 3.177945 3.800994 4.401899 3.606915 5.727586 4.085540 4.645521 5.423392 4.556856 5.600127 5.450233 6.996768 5.217959 8.430101 7.080546 6.207575 9.230783 8.909674 10.146988 9.806963 8.429931 8.261274 
0.028512 0.597430 0.685558 1.638674 1.181612 1.544462 1.891668 1.538963 2.611014 1.803673 3.325423 3.120576 4.171921 3.732592 5.113831 4.303671 4.938843 5.620998 4.181925 5.752110 6.227483 7.124047 5.370100 8.044076 6.382645 6.011381 7.977784 8.059340 8.362453 8.090340 7.831922 5.953365 
